,datetime,amount,merchant,location,currency,card_type,card_exp_date,response_code,flagged_as_fraud,previous_transactions,source,device,mcc_group
7214,2023-03-09 06:18:52,2869.89,Sane-Walia,Shivpuri,EUR,Visa,2024-06-01,Accepted,False,1,Online,Mobile,Government services
7215,2020-08-24 13:36:04,1397.6,Yogi PLC,Adoni,EUR,Visa,2031-03-01,Invalid,True,2,In-Person,Tablet,Retail outlet services
7216,2022-06-02 22:10:57,1285.79,Kala-Malhotra,Etawah,EUR,MasterCard,2031-11-01,Invalid,True,3,Online,Mobile,Transportation services
7217,2022-06-30 02:35:27,1013.64,"Kapadia, Lad and Rastogi",Deoghar,USD,Visa,2026-02-01,Declined,True,2,In-Person,Desktop,Transportation services
7218,2021-08-09 10:04:01,821.6,Saini-Sahni,Mysore,USD,American Express,2024-12-01,Accepted,True,0,In-Person,Desktop,Professional services and membership organizations
7219,2020-08-26 02:34:39,248.65,"Dutt, Raju and Gole",Warangal,INR,MasterCard,2025-03-01,Accepted,True,0,Online,Desktop,Miscellaneous stores
7220,2022-05-31 12:38:21,748.89,Ramakrishnan-Wagle,Durgapur,USD,Visa,2033-08-01,Declined,False,2,Online,Tablet,Government services
7221,2023-04-05 07:59:37,1548.08,Bal-Sarraf,Navi Mumbai,INR,MasterCard,2024-12-01,Accepted,False,0,In-Person,Tablet,Miscellaneous stores
7222,2021-01-03 16:49:57,4781.57,Rattan Ltd,Malegaon,INR,American Express,2025-04-01,Declined,True,0,Online,Mobile,Contracted services
7223,2021-08-16 22:01:18,3249.83,Sant Group,Siliguri,INR,Visa,2024-04-01,Invalid,False,0,In-Person,Desktop,Contracted services
7224,2020-08-30 04:20:27,4774.24,Yohannan and Sons,Ongole,USD,American Express,2032-04-01,Invalid,True,1,Online,Mobile,Business services
7225,2022-03-15 22:38:19,46.9,Baria Ltd,Kavali,INR,American Express,2028-04-01,Accepted,False,0,Online,Desktop,Miscellaneous stores
7226,2022-01-29 18:59:03,731.84,"Bora, Sahota and Deshpande",Chennai,USD,Visa,2030-07-01,Invalid,True,1,In-Person,Tablet,Contracted services
7227,2020-04-20 07:08:59,4354.58,D’Alia Group,Aizawl,EUR,American Express,2027-11-01,Invalid,False,1,Online,Tablet,Miscellaneous stores
7228,2023-09-04 11:37:52,247.31,Bora-Wason,Parbhani,INR,Visa,2025-06-01,Invalid,False,3,Online,Mobile,Contracted services
7229,2021-06-01 19:27:13,4554.8,Ramanathan Group,Tinsukia,USD,Visa,2027-08-01,Accepted,True,1,In-Person,Mobile,Transportation services
7230,2020-11-25 15:23:49,535.9,"Ram, Bhatt and Deshpande",Bardhaman,USD,Visa,2029-02-01,Accepted,True,0,In-Person,Desktop,Contracted services
7231,2023-06-04 16:49:46,2823.75,"Sami, Bains and Shere",Munger,INR,Visa,2028-09-01,Declined,True,1,In-Person,Desktop,Government services
7232,2022-10-21 16:42:03,3411.31,Anand Inc,Davanagere,USD,MasterCard,2026-05-01,Accepted,False,3,In-Person,Desktop,Unknown
7233,2021-11-05 22:03:20,3836.94,Arora Ltd,Khora ,USD,American Express,2031-08-01,Invalid,False,1,In-Person,Desktop,Business services
7234,2021-07-16 17:29:23,4784.45,"Vig, Sant and Kakar",Tenali,EUR,Visa,2033-01-01,Invalid,False,0,Online,Mobile,Transportation services
7235,2022-02-17 06:57:48,184.86,Chaudhari Group,Mirzapur,USD,Visa,2029-01-01,Declined,True,0,In-Person,Tablet,Business services
7236,2020-06-23 08:18:46,2774.37,Basak-Gole,Junagadh,EUR,MasterCard,2032-08-01,Accepted,True,1,In-Person,Desktop,Business services
7237,2020-01-17 09:38:53,4616.74,Shroff-Vohra,Chandrapur,EUR,Visa,2025-07-01,Invalid,False,3,In-Person,Mobile,Transportation services
7238,2023-02-14 09:50:45,6.46,"Desai, Lall and Devi",Khandwa,USD,MasterCard,2028-10-01,Accepted,True,1,In-Person,Mobile,Transportation services
7239,2023-06-01 05:22:50,4477.67,"Kannan, Varghese and Mahajan",Uluberia,INR,American Express,2031-10-01,Accepted,True,2,In-Person,Mobile,Government services
7240,2022-03-01 01:25:35,3643.54,Choudhry Ltd,Thrissur,USD,American Express,2024-03-01,Invalid,True,2,Online,Tablet,Government services
7241,2021-04-26 08:38:07,372.95,Swamy-Jayaraman,Bikaner,INR,American Express,2028-09-01,Declined,False,1,Online,Desktop,Business services
7242,2020-01-15 16:40:00,447.01,"Lala, Chana and Zachariah",Bihar Sharif,EUR,Visa,2029-12-01,Invalid,False,2,Online,Mobile,Professional services and membership organizations
7243,2022-09-19 05:46:47,4884.34,"Ganesan, Saraf and Halder",Phusro,INR,American Express,2032-01-01,Accepted,True,3,In-Person,Tablet,Transportation services
7244,2020-12-22 13:00:20,2562.09,"Bedi, Rajagopalan and Badal",Jehanabad,EUR,Visa,2025-04-01,Invalid,False,3,In-Person,Desktop,Unknown
7245,2022-10-18 19:03:29,4840.5,Setty PLC,Muzaffarnagar,INR,MasterCard,2027-01-01,Invalid,True,2,Online,Mobile,Retail outlet services
7246,2021-07-26 03:19:15,3109.15,Bahri-Ramanathan,Sultan Pur Majra,USD,MasterCard,2031-01-01,Invalid,False,1,Online,Desktop,Professional services and membership organizations
7247,2023-09-13 13:54:10,3530.68,Bansal Group,Mangalore,EUR,American Express,2030-09-01,Invalid,False,1,In-Person,Desktop,Retail outlet services
7248,2022-01-04 09:49:30,1877.87,"Dutta, Kadakia and Doctor",Anantapur,EUR,American Express,2027-06-01,Accepted,True,2,In-Person,Mobile,Contracted services
7249,2023-03-23 19:37:00,3593.83,Vaidya-Rajagopal,Ulhasnagar,EUR,Visa,2033-06-01,Accepted,False,0,In-Person,Mobile,Miscellaneous stores
7250,2020-05-06 06:43:30,3846.47,"Rajagopal, Ganesan and Chanda",Begusarai,EUR,Visa,2030-07-01,Declined,True,3,In-Person,Mobile,Government services
7251,2020-03-16 21:38:17,404.03,Karpe-Dalal,Kirari Suleman Nagar,USD,American Express,2024-08-01,Accepted,False,3,Online,Mobile,Business services
7252,2021-04-05 05:40:01,105.71,Buch LLC,Narasaraopet,EUR,Visa,2028-11-01,Accepted,False,2,In-Person,Tablet,Miscellaneous stores
7253,2020-04-15 21:03:36,3340.84,Kari PLC,Burhanpur,EUR,Visa,2028-01-01,Accepted,True,1,In-Person,Mobile,Utility services
7254,2022-01-18 10:24:47,2344.65,Singhal PLC,Jehanabad,INR,American Express,2033-03-01,Declined,False,1,Online,Desktop,Transportation services
7255,2023-08-24 14:01:08,139.84,"Lalla, Kala and Karan",Thiruvananthapuram,INR,MasterCard,2030-11-01,Invalid,False,3,In-Person,Tablet,Professional services and membership organizations
7256,2021-02-07 22:43:43,3284.89,Singhal-Konda,Etawah,EUR,Visa,2032-03-01,Declined,False,1,In-Person,Desktop,Contracted services
7257,2021-04-10 15:45:43,3442.5,"Dugar, Bahri and Kunda",Medininagar,EUR,Visa,2030-03-01,Accepted,False,2,In-Person,Tablet,Contracted services
7258,2023-08-04 02:32:53,3708.95,Swaminathan-Saxena,Jalandhar,INR,Visa,2033-08-01,Accepted,False,0,Online,Desktop,Transportation services
7259,2021-09-13 02:26:00,2165.79,Bava and Sons,Patna,INR,MasterCard,2026-12-01,Accepted,True,2,Online,Desktop,Professional services and membership organizations
7260,2021-12-18 12:48:05,820.9,Soni-Rattan,Kochi,EUR,MasterCard,2028-01-01,Declined,False,3,In-Person,Mobile,Miscellaneous stores
7261,2023-05-31 19:59:01,4130.82,Sunder LLC,Cuttack,USD,MasterCard,2030-09-01,Declined,False,2,Online,Tablet,Contracted services
7262,2020-02-20 16:39:03,1090.22,Kannan LLC,Hosur,USD,Visa,2033-06-01,Invalid,True,0,In-Person,Desktop,Government services
7263,2020-01-03 04:46:44,2399.94,"Sharma, Sachar and Balakrishnan",Pimpri-Chinchwad,EUR,American Express,2025-06-01,Declined,True,2,In-Person,Tablet,Miscellaneous stores
7264,2021-02-03 02:09:25,1476.62,Ravel-Bhatt,Adoni,INR,MasterCard,2027-04-01,Invalid,False,1,Online,Mobile,Clothing stores
7265,2022-07-07 01:22:16,3693.23,"Ganesan, Jani and Iyer",Jabalpur,INR,MasterCard,2031-05-01,Invalid,True,3,Online,Tablet,Miscellaneous stores
7266,2023-07-04 20:44:10,2422.73,Singh Ltd,Avadi,EUR,MasterCard,2030-05-01,Invalid,False,3,Online,Tablet,Miscellaneous stores
7267,2023-08-20 13:32:05,4913.23,Ghosh-Kapur,Alwar,USD,American Express,2028-09-01,Invalid,True,1,In-Person,Tablet,Miscellaneous stores
7268,2020-10-30 02:28:33,1728.84,Sabharwal-Batra,Katihar,USD,Visa,2025-12-01,Accepted,False,1,In-Person,Desktop,Professional services and membership organizations
7269,2020-08-20 22:18:11,3475.61,Iyengar-Dube,Phusro,EUR,MasterCard,2027-08-01,Accepted,True,2,In-Person,Desktop,Unknown
7270,2021-05-12 10:07:27,4243.24,Mannan-Rattan,Gulbarga,EUR,Visa,2028-04-01,Declined,False,2,Online,Desktop,Retail outlet services
7271,2020-06-26 18:01:22,4191.61,"Raman, Srinivas and Srivastava",Kalyan-Dombivli,USD,American Express,2031-09-01,Invalid,False,0,Online,Tablet,Agricultural services
7272,2020-11-12 16:27:48,2131.23,"Singhal, Venkatesh and Upadhyay",Farrukhabad,INR,American Express,2027-12-01,Accepted,False,3,In-Person,Tablet,Unknown
7273,2021-03-05 13:50:12,578.57,Mangal Inc,Bhavnagar,INR,Visa,2032-10-01,Declined,False,2,In-Person,Desktop,Miscellaneous stores
7274,2023-09-29 12:22:37,2641.43,"Banik, Shan and Rattan",Ramgarh,USD,American Express,2033-03-01,Declined,False,0,In-Person,Desktop,Agricultural services
7275,2020-10-19 20:23:31,3495.93,"Bala, Reddy and Dalal",Nadiad,USD,MasterCard,2027-10-01,Invalid,True,0,Online,Desktop,Government services
7276,2023-07-09 00:06:50,3730.4,"Bal, Mall and Bala",Meerut,EUR,American Express,2026-04-01,Invalid,True,1,Online,Tablet,Business services
7277,2021-01-03 19:48:17,1255.87,Tak and Sons,Chinsurah,INR,American Express,2027-04-01,Invalid,True,3,In-Person,Desktop,Contracted services
7278,2022-08-05 16:53:37,312.88,Keer Ltd,Thiruvananthapuram,INR,MasterCard,2032-01-01,Invalid,True,3,Online,Tablet,Miscellaneous stores
7279,2021-09-24 05:45:21,2564.83,Warrior-Bhasin,Pune,INR,MasterCard,2027-10-01,Invalid,True,0,Online,Desktop,Government services
7280,2022-08-10 22:42:25,39.15,Bhakta-Arora,Gopalpur,EUR,American Express,2029-03-01,Invalid,False,1,Online,Desktop,Miscellaneous stores
7281,2020-11-06 22:01:42,3109.09,Sunder Inc,Guntakal,EUR,American Express,2024-07-01,Invalid,False,0,Online,Desktop,Miscellaneous stores
7282,2020-04-17 12:09:33,628.92,Anne and Sons,Bareilly,USD,American Express,2026-03-01,Accepted,True,3,Online,Desktop,Miscellaneous stores
7283,2020-05-26 12:30:19,4637.03,Sandhu-Saraf,Solapur,INR,Visa,2026-03-01,Invalid,False,2,Online,Mobile,Transportation services
7284,2021-11-10 18:45:32,3941.98,Sibal-Sarna,Bongaigaon,INR,MasterCard,2029-03-01,Accepted,False,2,Online,Tablet,Professional services and membership organizations
7285,2020-04-28 06:37:48,3078.47,"Jha, Sani and Borra",Imphal,INR,Visa,2027-05-01,Accepted,True,0,In-Person,Mobile,Contracted services
7286,2022-02-13 14:25:10,4372.31,Dyal Group,Hyderabad,USD,American Express,2028-11-01,Invalid,True,1,In-Person,Desktop,Utility services
7287,2022-06-23 07:18:55,280.75,Hayre and Sons,Panipat,USD,MasterCard,2024-05-01,Declined,True,0,Online,Mobile,Utility services
7288,2022-03-14 12:34:29,2658.06,"Dugar, Amble and Bhargava",Saharanpur,INR,Visa,2024-09-01,Accepted,True,2,In-Person,Mobile,Transportation services
7289,2022-02-02 19:51:48,2420.06,Chandra Inc,Jalgaon,INR,American Express,2031-02-01,Declined,True,2,In-Person,Tablet,Retail outlet services
7290,2021-06-07 11:45:04,4764.83,Bains Inc,Guwahati,INR,MasterCard,2028-01-01,Invalid,True,3,In-Person,Mobile,Retail outlet services
7291,2020-01-15 14:19:42,4430.14,Sunder-Hegde,Udaipur,INR,Visa,2030-10-01,Declined,True,3,In-Person,Mobile,Transportation services
7292,2022-06-26 12:09:57,2136.08,Sagar Ltd,Ahmednagar,EUR,American Express,2026-10-01,Accepted,True,0,Online,Desktop,Contracted services
7293,2021-05-21 22:53:41,1590.14,Krishnan-Jaggi,Yamunanagar,INR,MasterCard,2026-12-01,Declined,True,1,In-Person,Desktop,Professional services and membership organizations
7294,2023-03-22 11:41:57,1968.91,"Bhandari, Sekhon and Khatri",Madurai,USD,MasterCard,2025-02-01,Invalid,False,2,Online,Desktop,Contracted services
7295,2021-02-16 19:28:14,1565.96,Kothari-Sagar,Machilipatnam,EUR,Visa,2027-02-01,Invalid,True,2,Online,Desktop,Professional services and membership organizations
7296,2022-07-19 13:52:10,4764.66,"Khare, Sekhon and Kalla",Chandigarh,EUR,MasterCard,2029-01-01,Declined,False,3,Online,Mobile,Business services
7297,2020-07-18 22:14:17,4918.48,"Viswanathan, Deol and Anand",Ramagundam,INR,MasterCard,2031-12-01,Accepted,False,1,In-Person,Tablet,Professional services and membership organizations
7298,2022-12-16 05:17:08,117.07,Walia Ltd,Eluru,EUR,American Express,2033-09-01,Declined,True,2,In-Person,Mobile,Contracted services
7299,2021-07-27 11:05:28,2357.8,Karpe-Verma,Panchkula,EUR,Visa,2026-05-01,Invalid,True,0,In-Person,Tablet,Miscellaneous stores
7300,2020-11-26 10:12:59,4040.9,Raj-Chokshi,Tiruppur,EUR,American Express,2026-09-01,Accepted,True,3,In-Person,Tablet,Contracted services
7301,2023-04-05 15:05:25,1921.94,Raju-Lanka,Nadiad,EUR,MasterCard,2028-07-01,Declined,False,0,In-Person,Desktop,Miscellaneous stores
7302,2021-02-03 10:44:20,1180.41,Tandon-Dhaliwal,Dewas,USD,Visa,2031-08-01,Invalid,False,2,In-Person,Desktop,Contracted services
7303,2022-01-08 00:29:13,4402.47,Ramesh PLC,Rajahmundry,EUR,American Express,2032-05-01,Declined,True,3,Online,Tablet,Professional services and membership organizations
7304,2023-09-25 17:11:17,168.69,"Chawla, Kade and Ramanathan",Muzaffarpur,USD,MasterCard,2027-08-01,Invalid,True,2,Online,Mobile,Miscellaneous stores
7305,2020-11-22 07:04:43,4871.68,Chad-Uppal,Purnia,INR,MasterCard,2025-03-01,Declined,False,3,Online,Tablet,Government services
7306,2021-10-26 05:09:06,481.95,Chopra-Goyal,Ambattur,EUR,American Express,2026-10-01,Accepted,False,1,Online,Desktop,Miscellaneous stores
7307,2022-05-23 16:36:40,4680.49,Goyal-Doctor,Bhilai,INR,American Express,2024-12-01,Declined,True,2,Online,Mobile,Contracted services
7308,2023-05-10 07:58:37,2177.49,Ghosh-Jain,Tiruvottiyur,USD,Visa,2024-12-01,Invalid,False,1,Online,Tablet,Unknown
7309,2023-07-05 05:43:08,3064.48,"Handa, Kohli and Baral",Jalandhar,USD,Visa,2030-12-01,Invalid,True,2,Online,Mobile,Miscellaneous stores
7310,2022-04-24 17:38:29,4859.41,Sen-Ahluwalia,Belgaum,INR,Visa,2028-12-01,Invalid,False,3,In-Person,Mobile,Transportation services
7311,2023-04-04 22:34:03,4502.35,Subramaniam-Gour,Ludhiana,EUR,MasterCard,2028-05-01,Accepted,False,1,Online,Tablet,Unknown
7312,2020-04-11 10:09:43,60.13,Rajagopal LLC,Danapur,EUR,MasterCard,2024-10-01,Accepted,False,2,Online,Desktop,Government services
7313,2020-12-26 14:11:50,2036.48,Bhakta and Sons,Barasat,EUR,Visa,2028-04-01,Declined,False,3,In-Person,Mobile,Miscellaneous stores
7314,2023-07-17 15:07:01,4617.11,"Chaudhary, Sami and Shroff",Panipat,EUR,Visa,2025-06-01,Declined,False,3,In-Person,Mobile,Government services
7315,2020-12-06 19:31:29,760.95,"Maharaj, Sastry and Kala",Shahjahanpur,INR,Visa,2030-07-01,Invalid,True,1,Online,Tablet,Unknown
7316,2020-05-13 17:43:47,129.29,Bhattacharyya LLC,Amroha,EUR,Visa,2025-03-01,Invalid,False,3,Online,Mobile,Contracted services
7317,2021-07-22 09:17:13,4072.18,Varma Ltd,Davanagere,EUR,American Express,2025-01-01,Invalid,False,1,In-Person,Mobile,Unknown
7318,2020-05-03 08:40:38,2655.62,Keer Inc,Uluberia,EUR,MasterCard,2029-04-01,Accepted,True,0,In-Person,Mobile,Unknown
7319,2020-03-16 11:16:46,2288.7,Solanki-Kapadia,Ambattur,EUR,American Express,2033-10-01,Invalid,False,0,Online,Mobile,Professional services and membership organizations
7320,2023-05-05 05:36:20,3932.58,"Saran, Tella and Mahajan",Hosur,INR,American Express,2031-12-01,Declined,True,1,Online,Tablet,Retail outlet services
7321,2023-04-03 00:51:24,2188.98,Kalita LLC,Pallavaram,INR,American Express,2023-11-01,Declined,False,1,In-Person,Tablet,Government services
7322,2020-10-22 10:00:19,2350.81,"Ramesh, Vala and Koshy",Rajahmundry,INR,MasterCard,2024-04-01,Invalid,True,2,Online,Mobile,Agricultural services
7323,2023-09-06 23:56:09,617.96,"Mann, Lalla and Ramanathan",Agra,INR,Visa,2028-08-01,Declined,False,3,In-Person,Mobile,Professional services and membership organizations
7324,2020-03-17 02:21:50,3087.08,Kumer-Walla,Gaya,EUR,MasterCard,2028-02-01,Accepted,True,1,Online,Mobile,Contracted services
7325,2021-06-14 04:54:31,4867.15,"Sahota, Vohra and Mani",Bhimavaram,USD,Visa,2026-08-01,Declined,False,0,Online,Desktop,Transportation services
7326,2022-07-21 05:52:36,3808.61,Ghosh-Sachdeva,Madurai,INR,American Express,2026-05-01,Accepted,False,2,In-Person,Mobile,Unknown
7327,2021-08-22 12:54:04,3369.91,"Batta, Halder and Shukla",Kozhikode,EUR,American Express,2031-01-01,Declined,False,2,In-Person,Tablet,Transportation services
7328,2021-08-19 06:08:01,951.32,"Borra, Loyal and Kamdar",Bidar,EUR,MasterCard,2030-08-01,Accepted,False,0,Online,Tablet,Unknown
7329,2021-07-23 01:15:12,1824.18,"Kamdar, Datta and Sahni",Tiruppur,USD,Visa,2027-11-01,Accepted,False,0,Online,Mobile,Miscellaneous stores
7330,2023-05-06 19:05:34,4962.2,Badal-Bala,Ambattur,INR,American Express,2027-07-01,Accepted,False,0,Online,Tablet,Miscellaneous stores
7331,2021-05-30 11:45:35,122.12,Dara-Sem,Mau,INR,Visa,2030-02-01,Accepted,True,1,Online,Tablet,Miscellaneous stores
7332,2020-03-22 14:59:33,3563.32,"Tank, Baral and Barad",Ujjain,INR,American Express,2031-06-01,Invalid,False,0,In-Person,Tablet,Professional services and membership organizations
7333,2021-04-05 05:26:01,4216.29,Sarma-Kibe,Agartala,EUR,MasterCard,2027-06-01,Invalid,True,3,In-Person,Tablet,Contracted services
7334,2023-03-31 17:32:23,144.35,Sahni-Khatri,Gulbarga,USD,American Express,2032-11-01,Accepted,True,0,Online,Mobile,Contracted services
7335,2021-04-15 21:29:55,3349.93,Raja-Dube,Howrah,INR,American Express,2032-02-01,Invalid,False,2,Online,Tablet,Professional services and membership organizations
7336,2022-03-31 13:47:33,1040.15,"Dyal, Sheth and Sankaran",Baranagar,EUR,Visa,2025-01-01,Accepted,False,0,Online,Mobile,Miscellaneous stores
7337,2021-07-02 05:31:29,3682.59,"Dave, Bahl and Sharma",Bikaner,USD,American Express,2029-04-01,Accepted,True,2,Online,Desktop,Unknown
7338,2021-09-05 09:23:24,264.32,"Kurian, Dara and Kashyap",Ambala,INR,MasterCard,2031-06-01,Accepted,False,3,In-Person,Desktop,Contracted services
7339,2022-12-15 21:45:14,3979.28,"Bera, Agate and Sant",Kamarhati,EUR,MasterCard,2028-11-01,Invalid,True,3,In-Person,Desktop,Transportation services
7340,2022-11-29 10:59:16,1109.23,"Bhatnagar, D’Alia and Shanker",Ambala,INR,MasterCard,2026-08-01,Declined,False,1,In-Person,Tablet,Transportation services
7341,2020-07-03 07:34:04,3528.82,"Lad, Devan and Deep",Chittoor,USD,Visa,2024-09-01,Invalid,True,3,Online,Tablet,Contracted services
7342,2020-05-09 02:08:46,2186.71,Rastogi-Bajwa,Aligarh,INR,American Express,2031-11-01,Accepted,False,3,In-Person,Desktop,Agricultural services
7343,2021-01-11 13:19:01,1651.7,"Kunda, Wali and Chaudry",Unnao,INR,Visa,2033-03-01,Declined,True,0,Online,Tablet,Business services
7344,2023-02-16 22:12:43,2993.94,Jaggi Group,Nanded,USD,Visa,2028-01-01,Declined,False,1,Online,Desktop,Contracted services
7345,2020-09-18 07:11:03,1430.69,Bhavsar-Yohannan,Kavali,USD,Visa,2025-02-01,Accepted,True,3,Online,Desktop,Miscellaneous stores
7346,2022-08-30 02:56:50,2521.71,Barad-Bose,Anand,EUR,Visa,2032-04-01,Accepted,False,0,Online,Desktop,Agricultural services
7347,2021-03-29 21:10:36,4473.76,Gala and Sons,Anand,INR,Visa,2024-02-01,Declined,True,3,In-Person,Desktop,Unknown
7348,2023-07-13 22:42:55,4493.38,Vaidya-Venkataraman,Tenali,INR,American Express,2031-07-01,Declined,False,1,In-Person,Desktop,Agricultural services
7349,2021-04-05 22:30:51,4511.02,Chander Group,Erode,EUR,American Express,2025-10-01,Accepted,True,2,Online,Desktop,Contracted services
7350,2022-02-10 05:21:13,2042.64,"Brahmbhatt, Hegde and Jani",Gudivada,USD,American Express,2025-02-01,Declined,False,0,In-Person,Tablet,Miscellaneous stores
7351,2021-12-21 02:45:01,1076.66,Bhasin-Varghese,Sambhal,USD,MasterCard,2032-09-01,Invalid,True,0,In-Person,Mobile,Miscellaneous stores
7352,2021-05-31 13:01:58,2244.23,"Sarna, Dhawan and Bhagat",Tenali,EUR,American Express,2029-07-01,Accepted,True,0,Online,Desktop,Business services
7353,2021-09-30 13:44:11,2842.85,"Venkatesh, Jaggi and Barman",Khammam,USD,Visa,2024-04-01,Declined,True,3,Online,Tablet,Unknown
7354,2023-01-05 07:38:46,4470.81,Shankar PLC,Haridwar,USD,Visa,2024-08-01,Invalid,True,0,In-Person,Tablet,Contracted services
7355,2021-04-14 14:16:16,3169.42,Ray Group,Bhilwara,INR,Visa,2032-05-01,Declined,True,0,Online,Tablet,Business services
7356,2020-06-30 15:15:25,3111.67,Salvi Inc,Mangalore,USD,American Express,2025-04-01,Invalid,True,2,Online,Tablet,Miscellaneous stores
7357,2021-05-23 14:39:12,3949.83,Ghosh-Borra,Nellore,USD,American Express,2026-02-01,Invalid,False,2,In-Person,Desktop,Professional services and membership organizations
7358,2022-10-08 07:27:48,4705.65,"Sawhney, Chadha and Sarma",Amritsar,EUR,Visa,2027-08-01,Declined,True,1,In-Person,Tablet,Contracted services
7359,2020-09-30 23:27:01,1998.34,Boase-Saini,Deoghar,USD,MasterCard,2030-01-01,Accepted,False,3,In-Person,Desktop,Unknown
7360,2020-12-11 00:25:19,4904.74,"Dua, Wason and Raja",Malegaon,EUR,Visa,2030-03-01,Invalid,True,0,In-Person,Desktop,Government services
7361,2023-05-27 01:14:12,3931.52,Yohannan Inc,Raurkela Industrial Township,INR,Visa,2027-01-01,Invalid,False,0,Online,Tablet,Miscellaneous stores
7362,2022-06-01 17:19:15,217.06,"Gill, Bose and Singhal",Madurai,EUR,Visa,2029-05-01,Accepted,False,0,Online,Tablet,Contracted services
7363,2021-05-26 01:01:58,516.98,"Chacko, Dugar and Aurora",Durg,EUR,American Express,2023-12-01,Declined,False,0,Online,Desktop,Contracted services
7364,2020-01-16 14:45:01,4073.89,Banerjee and Sons,Korba,INR,Visa,2031-09-01,Accepted,True,2,In-Person,Mobile,Contracted services
7365,2021-04-20 00:50:29,2747.11,"Dass, Mander and Singhal",Kirari Suleman Nagar,USD,MasterCard,2030-04-01,Invalid,False,2,Online,Mobile,Professional services and membership organizations
7366,2022-09-22 04:04:56,4575.37,Sahota LLC,Nadiad,USD,Visa,2023-12-01,Invalid,True,1,In-Person,Tablet,Contracted services
7367,2022-12-27 03:29:20,297.63,"Batta, Kapoor and Rao",Panihati,EUR,Visa,2024-01-01,Declined,False,1,In-Person,Tablet,Unknown
7368,2022-09-20 04:12:25,3556.15,Sarma-Ramakrishnan,Bhimavaram,INR,MasterCard,2025-10-01,Invalid,True,1,Online,Tablet,Unknown
7369,2021-11-07 00:19:32,3451.44,Bose-Dugar,Bhalswa Jahangir Pur,EUR,MasterCard,2032-01-01,Invalid,False,3,Online,Desktop,Miscellaneous stores
7370,2020-12-04 08:23:00,1739.5,Agarwal PLC,Patiala,INR,Visa,2025-09-01,Accepted,False,0,In-Person,Mobile,Utility services
7371,2022-01-11 23:34:10,3339.0,Mandal-Wason,Ongole,EUR,American Express,2027-09-01,Declined,False,3,In-Person,Desktop,Contracted services
7372,2021-11-12 06:31:23,4470.54,"Chana, Sharma and De",Nellore,EUR,MasterCard,2030-09-01,Invalid,True,1,In-Person,Mobile,Agricultural services
7373,2021-05-04 16:25:21,3623.32,"Gera, Ravi and Khanna",Ghaziabad,INR,American Express,2033-08-01,Accepted,False,0,Online,Mobile,Unknown
7374,2022-02-12 11:57:44,1334.29,"Hans, Bora and Das",Meerut,INR,American Express,2031-04-01,Invalid,False,1,In-Person,Mobile,Utility services
7375,2021-04-19 20:26:23,3503.61,Reddy Inc,Hazaribagh,INR,MasterCard,2030-08-01,Accepted,True,0,Online,Tablet,Agricultural services
7376,2022-11-23 02:11:22,4081.39,Yogi-Sankar,Bhavnagar,INR,American Express,2028-02-01,Accepted,True,2,Online,Mobile,Government services
7377,2021-11-21 02:02:21,1297.76,Rao Inc,Thoothukudi,USD,Visa,2029-11-01,Invalid,True,0,In-Person,Desktop,Professional services and membership organizations
7378,2023-07-16 01:16:14,1492.48,"Gade, Bahri and Mall",Tenali,USD,MasterCard,2031-12-01,Invalid,True,2,In-Person,Tablet,Agricultural services
7379,2023-08-05 07:52:56,520.52,Choudhary-Kannan,Hapur,USD,American Express,2031-03-01,Invalid,True,3,In-Person,Mobile,Business services
7380,2023-05-30 07:35:17,693.78,"Devi, Thaker and Ramanathan",Hyderabad,INR,American Express,2025-09-01,Declined,True,0,In-Person,Desktop,Retail outlet services
7381,2020-09-02 08:27:29,472.88,Venkataraman-Mall,Kavali,INR,MasterCard,2031-01-01,Declined,True,1,Online,Mobile,Government services
7382,2020-02-12 11:45:01,4780.75,Ben-Bhargava,Bidar,EUR,Visa,2025-02-01,Declined,False,1,Online,Tablet,Agricultural services
7383,2023-01-01 08:28:23,2772.29,Rao-Tank,North Dumdum,INR,American Express,2025-01-01,Accepted,True,1,In-Person,Mobile,Government services
7384,2022-10-18 18:11:57,3262.88,"Ganesh, Dhar and Deshpande",Ajmer,INR,American Express,2032-09-01,Accepted,False,1,In-Person,Mobile,Miscellaneous stores
7385,2021-03-20 10:57:25,3699.71,Chaudhary Ltd,Tiruppur,INR,Visa,2033-06-01,Invalid,False,3,Online,Mobile,Retail outlet services
7386,2021-08-29 10:53:45,4456.64,"Kapur, Mann and Saraf",Pondicherry,USD,MasterCard,2026-06-01,Accepted,False,3,In-Person,Tablet,Business services
7387,2020-03-01 04:56:10,2507.37,Singh Group,Bhilwara,USD,American Express,2033-08-01,Invalid,True,2,Online,Desktop,Professional services and membership organizations
7388,2021-09-11 23:34:21,4685.35,Cherian PLC,Tirunelveli,INR,American Express,2027-11-01,Accepted,False,2,Online,Tablet,Professional services and membership organizations
7389,2020-03-13 13:06:21,2048.34,Kibe Ltd,Dindigul,INR,American Express,2029-04-01,Invalid,False,0,Online,Desktop,Government services
7390,2023-03-29 20:26:34,3887.14,Arya Group,Katihar,INR,American Express,2029-01-01,Accepted,True,3,In-Person,Mobile,Government services
7391,2022-03-05 08:03:11,4872.15,Sharaf-Rau,Karaikudi,USD,American Express,2031-12-01,Declined,True,1,In-Person,Mobile,Business services
