,datetime,amount,merchant,mcc,location,currency,card_type,card_exp_date,response_code,flagged_as_fraud,previous_transactions,source,device
5987,2020-04-21 08:00:30,4443.52,Chhabra-Kant,1500,Dehradun,EUR,Visa,09/28,5,1,2,Online,Desktop
5988,2021-11-12 21:45:26,1445.69,Chandran Group,2018,Aizawl,INR,MasterCard,06/28,0,0,3 or more,Online,Tablet
5989,2021-02-21 06:39:31,1436.55,"Sridhar, Kalita and Ram",1034,Moradabad,EUR,American Express,08/26,0,1,,Online,Desktop
5990,2020-06-13 12:11:54,2842.11,"Anand, Rau and Dalal",6039,Warangal,USD,Visa,09/25,5,0,3 or more,In-Person,Mobile
5991,2021-09-29 12:08:55,1811.66,"Swamy, Anne and Tara",5418,Vadodara,INR,MasterCard,01/31,12,1,1,Online,Mobile
5992,2020-04-23 02:13:30,1425.85,Gopal Group,8846,Dewas,EUR,American Express,11/29,0,1,2,Online,Tablet
5993,2021-05-15 18:14:57,2179.51,Bora Group,7243,Darbhanga,INR,Visa,01/26,12,0,1,In-Person,Mobile
5994,2022-02-12 15:19:04,3416.41,Gandhi Inc,8855,Sirsa,INR,American Express,11/24,0,0,3 or more,Online,Tablet
5995,2023-09-02 21:49:19,2230.53,Edwin PLC,3367,Sambalpur,EUR,Visa,06/24,5,1,2,In-Person,Desktop
5996,2021-07-16 06:31:27,1887.45,Guha PLC,9248,Sirsa,USD,MasterCard,02/32,0,0,1,Online,Mobile
5997,2020-03-21 23:03:18,1423.51,"Bedi, Tandon and Anand",7546,Durgapur,USD,American Express,09/28,0,0,2,In-Person,Tablet
5998,2021-08-26 13:32:29,2484.27,Ramakrishnan-Sama,2386,Bally,EUR,Visa,07/24,5,1,2,In-Person,Desktop
5999,2023-09-27 10:50:18,4397.02,Ganguly LLC,3435,Ambattur,USD,MasterCard,03/31,0,0,3 or more,In-Person,Tablet
6000,2020-09-16 15:47:20,155.83,Karnik and Sons,3605,Tirunelveli,EUR,American Express,04/26,5,0,3 or more,In-Person,Mobile
6001,2021-06-29 16:51:25,2249.06,Amble Inc,8618,Gandhidham,USD,American Express,10/31,5,0,2,Online,Mobile
6002,2022-08-10 11:57:05,4716.25,Ram Group,4129,Ongole,USD,MasterCard,09/29,5,1,1,Online,Tablet
6003,2020-08-14 05:13:00,591.74,"Dar, Badal and Krishna",7908,South Dumdum,INR,American Express,05/33,5,1,1,In-Person,Desktop
6004,2020-10-12 11:13:41,2725.62,Yohannan Ltd,7854,Nangloi Jat,EUR,Visa,07/31,12,0,3 or more,Online,Mobile
6005,2022-12-09 16:28:46,3670.83,Seshadri and Sons,6471,Saharanpur,EUR,Visa,02/27,5,1,,In-Person,Mobile
6006,2021-01-17 01:17:18,826.99,Subramaniam Group,6859,Bhilai,USD,MasterCard,06/31,12,0,1,In-Person,Mobile
6007,2021-03-10 10:44:33,4349.53,"Vaidya, Wable and Sankaran",6045,Rajahmundry,USD,American Express,03/31,0,1,,In-Person,Mobile
6008,2022-01-22 07:38:58,402.04,Mahajan Group,9534,Bhopal,INR,American Express,09/24,0,1,2,Online,Mobile
6009,2021-05-13 01:05:16,3346.97,"Buch, Vig and Wable",1897,Haldia,INR,MasterCard,05/27,0,0,,In-Person,Desktop
6010,2023-08-15 14:12:04,676.7,Dalal Ltd,8843,Mehsana,EUR,Visa,07/27,12,1,1,Online,Tablet
6011,2021-02-13 12:53:41,1076.8,Sharaf Inc,1507,Bellary,USD,Visa,06/29,5,1,,In-Person,Mobile
6012,2020-09-20 16:24:01,126.1,Sem-Dugal,7832,New Delhi,INR,Visa,06/25,12,1,2,In-Person,Tablet
6013,2022-09-04 13:30:11,2089.69,Batra-Dube,3066,Nizamabad,USD,Visa,12/27,12,0,1,In-Person,Mobile
6014,2023-09-17 22:14:27,3648.72,"Divan, Raju and Malhotra",2432,Srikakulam,USD,Visa,01/27,0,1,1,In-Person,Mobile
6015,2020-08-04 14:18:50,1149.19,Sachdeva-Lata,5304,Aurangabad,INR,MasterCard,06/24,0,1,,Online,Desktop
6016,2022-10-21 13:49:07,2620.19,Banerjee Group,5506,Panipat,EUR,Visa,07/28,12,0,3 or more,In-Person,Mobile
6017,2020-02-28 10:31:48,1679.95,Madan Ltd,1384,Satara,USD,MasterCard,02/24,12,1,2,Online,Tablet
6018,2021-03-12 07:46:03,1292.46,"Ramesh, Wagle and Wagle",3960,Bhind,USD,American Express,10/23,12,0,2,In-Person,Desktop
6019,2023-09-08 22:02:28,3518.98,Bains-Hayer,1859,Tadepalligudem,USD,MasterCard,05/24,5,0,,In-Person,Desktop
6020,2021-07-02 16:33:58,930.18,Som Inc,3130,Ambarnath,EUR,MasterCard,07/28,0,0,3 or more,In-Person,Tablet
6021,2021-10-01 20:06:01,3739.87,"Mangal, Varghese and Chad",1508,Bhagalpur,USD,MasterCard,09/26,0,0,,Online,Desktop
6022,2021-07-31 21:40:43,2557.42,Sekhon LLC,2971,Madanapalle,INR,Visa,10/32,5,1,3 or more,In-Person,Desktop
6023,2020-07-04 15:28:49,3025.55,Dey-Shankar,5898,Hajipur,INR,MasterCard,01/24,12,1,1,In-Person,Tablet
6024,2022-10-09 10:49:03,1198.97,Sawhney and Sons,1000,Shimoga,EUR,American Express,08/27,12,0,,In-Person,Tablet
6025,2020-02-26 22:03:58,3491.02,Bobal LLC,1386,Nadiad,EUR,American Express,07/30,0,1,,Online,Mobile
6026,2022-09-25 11:52:56,4302.73,Setty-Dass,3354,Udaipur,INR,American Express,08/30,0,1,1,Online,Mobile
6027,2021-01-10 22:50:56,1691.33,"Jaggi, Bir and Chadha",9027,Buxar,USD,Visa,07/27,12,1,,In-Person,Tablet
6028,2022-11-12 01:05:48,4781.87,"Dixit, Dhar and Sood",5047,Raipur,INR,MasterCard,10/31,5,1,,In-Person,Mobile
6029,2023-03-15 15:03:56,4057.44,Varma Ltd,1051,South Dumdum,USD,American Express,08/31,5,1,3 or more,Online,Tablet
6030,2022-02-08 02:21:19,617.5,"Sharma, Khare and Swamy",2487,Darbhanga,INR,MasterCard,05/33,12,0,1,Online,Desktop
6031,2021-08-31 23:05:12,2997.75,Ramachandran LLC,5444,Giridih,INR,Visa,02/33,0,0,3 or more,In-Person,Tablet
6032,2023-04-19 13:43:52,4913.49,"Swaminathan, Bedi and Ranganathan",6728,Pune,INR,MasterCard,12/24,5,0,3 or more,In-Person,Tablet
6033,2020-03-01 20:36:34,1577.41,"Sachdeva, Sehgal and Jain",1330,Khammam,USD,American Express,10/30,5,1,1,Online,Tablet
6034,2023-07-08 03:50:39,577.17,Bajwa Inc,4837,Ramgarh,USD,American Express,09/25,12,0,3 or more,In-Person,Tablet
6035,2021-04-28 01:39:59,1149.14,"Anne, Dhingra and Borra",5894,Gwalior,INR,American Express,01/29,0,0,,In-Person,Mobile
6036,2023-06-13 10:12:15,3590.12,Luthra-Maharaj,1150,Dibrugarh,INR,MasterCard,04/29,12,0,2,Online,Mobile
6037,2021-04-30 10:02:41,4953.66,Toor Inc,7554,Motihari,INR,Visa,08/32,5,0,1,Online,Mobile
6038,2023-04-10 22:20:01,1473.61,De-Ramesh,4280,Hindupur,EUR,MasterCard,07/33,0,0,1,Online,Desktop
6039,2023-10-10 13:10:10,1233.24,"Kota, Yohannan and Bath",2997,Uluberia,EUR,American Express,09/28,12,0,3 or more,Online,Mobile
6040,2020-06-07 06:00:37,1418.07,Varghese and Sons,3390,Morbi,USD,Visa,10/31,0,1,,Online,Desktop
6041,2022-03-21 22:00:22,4259.09,Chauhan-Bhalla,3174,Serampore,EUR,Visa,08/25,5,0,3 or more,Online,Mobile
6042,2020-11-30 04:27:43,405.49,"Savant, Verma and Sachdeva",6886,Burhanpur,INR,American Express,04/26,0,0,,In-Person,Desktop
6043,2022-12-29 15:33:43,2665.09,Kari-Sridhar,5095,Dhanbad,INR,Visa,07/33,0,1,,Online,Desktop
6044,2020-05-13 02:07:52,3645.7,Virk-Sahni,4224,Phagwara,USD,Visa,03/33,12,0,3 or more,Online,Mobile
6045,2023-03-27 04:36:35,305.32,Chahal Group,5607,Chapra,EUR,Visa,07/24,12,0,2,In-Person,Mobile
6046,2023-05-15 04:08:02,3186.61,Luthra LLC,4716,Gopalpur,EUR,American Express,02/33,12,1,,In-Person,Tablet
6047,2023-07-26 18:39:33,2081.83,Walia-Zacharia,6573,Gwalior,EUR,American Express,07/31,0,1,1,Online,Tablet
6048,2020-01-01 15:30:38,1866.64,"Sengupta, Cheema and Bora",9780,Bokaro,USD,MasterCard,04/26,12,1,1,In-Person,Desktop
6049,2022-08-25 18:14:12,691.94,D’Alia-Anne,4688,Dhule,INR,MasterCard,11/24,5,0,3 or more,In-Person,Desktop
6050,2021-02-26 06:50:34,4652.7,"Shroff, Varma and Dani",9425,Bhatpara,INR,MasterCard,02/27,12,0,1,Online,Desktop
6051,2020-04-11 13:02:41,383.65,"Gala, Vohra and Ben",1051,Aizawl,INR,MasterCard,04/30,12,1,2,In-Person,Desktop
6052,2021-05-21 01:13:52,2813.1,Kala-Tank,4024,Pali,INR,Visa,09/33,5,0,2,In-Person,Tablet
6053,2021-04-08 22:47:23,2898.92,Brar Inc,6865,Ludhiana,INR,American Express,10/26,0,0,2,Online,Tablet
6054,2020-08-29 10:51:16,2506.77,Taneja PLC,2818,Hindupur,EUR,MasterCard,03/32,0,0,2,In-Person,Tablet
6055,2023-09-06 10:10:49,3571.65,Mane-Jain,8055,Durg,USD,Visa,08/28,12,1,1,In-Person,Tablet
6056,2022-01-10 22:31:35,378.05,Dhillon-Kala,3793,Hosur,INR,Visa,04/26,12,0,3 or more,In-Person,Tablet
6057,2022-08-01 05:55:45,4120.8,Gole-Hegde,3114,Jalgaon,INR,Visa,03/28,12,1,3 or more,In-Person,Mobile
6058,2020-06-22 13:37:29,3484.15,"Koshy, Gola and Srinivasan",7279,Barasat,USD,MasterCard,09/28,12,1,,Online,Desktop
6059,2020-05-29 23:09:22,2472.77,"Hans, Acharya and Venkataraman",1878,Aurangabad,INR,Visa,09/30,0,0,1,Online,Tablet
6060,2023-08-01 10:07:16,560.97,Goswami and Sons,4762,Morena,EUR,MasterCard,10/27,12,1,,Online,Tablet
6061,2021-02-11 02:42:36,2287.67,"Baral, Date and Tak",8062,Bhind,INR,American Express,07/32,5,0,2,In-Person,Desktop
6062,2020-02-19 15:19:29,2783.3,Toor-Karan,4022,Karnal,EUR,MasterCard,08/31,0,1,,Online,Tablet
6063,2021-04-22 13:38:42,723.93,Setty Inc,1324,Fatehpur,INR,Visa,01/32,0,1,,In-Person,Mobile
6064,2021-04-22 10:41:51,1927.98,Wagle-Edwin,2499,Junagadh,EUR,American Express,02/32,5,1,2,In-Person,Desktop
6065,2021-02-19 07:11:48,1933.91,Bhatt PLC,5070,Raichur,INR,American Express,10/29,0,0,1,Online,Mobile
6066,2020-05-20 23:09:03,1283.09,Upadhyay PLC,8121,Kirari Suleman Nagar,EUR,MasterCard,10/23,12,0,3 or more,In-Person,Tablet
6067,2021-10-30 18:09:11,2210.18,"Chana, Borra and Gokhale",8651,Aligarh,INR,American Express,06/33,5,0,,Online,Tablet
6068,2021-07-13 02:16:02,292.63,Sarkar-Sama,9801,Dindigul,EUR,American Express,04/28,0,0,,In-Person,Mobile
6069,2020-06-26 10:15:24,2115.93,Sastry-Chandra,4789,Anand,EUR,American Express,03/29,5,0,,Online,Desktop
6070,2020-12-09 20:38:23,1614.82,Hora Inc,4698,Bilaspur,EUR,Visa,03/32,5,0,2,In-Person,Desktop
6071,2021-10-01 10:24:49,2275.64,"Raval, Comar and Das",5319,Karaikudi,USD,Visa,12/24,0,0,,In-Person,Desktop
6072,2022-03-12 16:00:34,2678.73,Balakrishnan-Shroff,4380,Jalna,EUR,Visa,01/24,12,0,3 or more,In-Person,Tablet
6073,2022-05-09 09:05:40,1264.33,Rajan PLC,4210,Kishanganj,EUR,Visa,04/25,0,1,1,In-Person,Tablet
6074,2023-04-22 03:46:01,877.23,Chand LLC,5522,Kulti,EUR,MasterCard,05/26,12,1,1,Online,Mobile
6075,2021-06-15 04:02:41,48.0,"Samra, Dube and Bhavsar",4728,Malda,EUR,MasterCard,03/30,5,1,,Online,Tablet
6076,2023-09-04 20:03:02,1374.97,"Mallick, Lata and Gandhi",6435,Bahraich,EUR,MasterCard,05/27,5,1,2,Online,Tablet
6077,2021-05-02 02:00:57,4072.26,Dua and Sons,1034,Jodhpur,INR,Visa,01/31,5,0,1,In-Person,Mobile
6078,2022-02-25 13:36:18,4621.28,"Wali, Bora and Mallick",3815,Ahmednagar,EUR,MasterCard,07/32,0,0,1,Online,Mobile
6079,2021-11-07 20:39:59,1650.91,"Baria, Kibe and Dutt",1471,Malda,USD,American Express,12/26,5,0,1,In-Person,Mobile
6080,2023-09-06 12:47:06,286.21,"Tara, Jayaraman and Bhakta",5987,Jhansi,INR,MasterCard,01/26,12,1,,Online,Desktop
6081,2023-01-28 14:34:17,4308.21,Rege Inc,3399,Adoni,USD,Visa,03/33,5,1,3 or more,Online,Tablet
6082,2023-05-23 04:22:59,2897.74,"Chaudhary, Sekhon and Hayre",9512,Pudukkottai,EUR,Visa,09/24,12,1,3 or more,In-Person,Desktop
6083,2022-05-16 01:26:24,1023.99,Mander LLC,2138,Varanasi,INR,American Express,09/27,5,0,,Online,Mobile
6084,2021-11-05 19:19:11,2003.05,"Bhatti, Chanda and Loke",4170,Kakinada,EUR,Visa,08/25,0,0,1,In-Person,Mobile
6085,2022-07-03 23:11:27,4634.35,Chhabra-Krishna,6777,Jamalpur,INR,American Express,05/33,5,0,2,In-Person,Desktop
6086,2023-07-25 18:13:52,2507.43,"Chopra, Kala and Sawhney",9518,Vellore,INR,Visa,01/24,12,1,2,In-Person,Tablet
6087,2022-02-14 18:19:46,639.21,"Desai, Rout and Sunder",1428,Rohtak,INR,MasterCard,09/33,12,1,3 or more,In-Person,Tablet
6088,2023-09-20 05:43:46,4530.95,Dhar and Sons,5792,Lucknow,INR,Visa,01/26,12,0,2,Online,Mobile
6089,2022-07-31 18:22:37,2429.61,"Thaker, Zacharia and Badal",7848,Solapur,EUR,Visa,03/32,5,0,1,Online,Desktop
6090,2020-02-03 23:19:36,1154.07,Sankar Inc,5719,Saharsa,INR,Visa,08/32,12,0,,In-Person,Desktop
6091,2020-07-29 12:14:25,1686.56,"Varghese, Aggarwal and Varghese",3161,Pudukkottai,EUR,Visa,11/32,5,0,1,Online,Mobile
6092,2021-09-15 04:54:06,2261.64,Ben-Chokshi,5754,Fatehpur,USD,MasterCard,09/30,0,0,2,Online,Tablet
6093,2022-12-09 15:00:04,3304.07,Kanda LLC,7159,Suryapet,INR,MasterCard,05/27,5,1,1,In-Person,Mobile
6094,2022-10-18 17:57:26,4517.84,Sur-Sagar,7265,Mysore,USD,MasterCard,07/30,5,0,3 or more,Online,Tablet
6095,2022-01-24 12:32:55,1321.0,Sibal Ltd,5381,Saharanpur,USD,MasterCard,03/29,5,1,3 or more,In-Person,Tablet
6096,2021-08-25 22:31:53,1601.63,"Boase, Shere and Bansal",7503,Jamshedpur,USD,Visa,07/29,0,1,,In-Person,Tablet
6097,2021-12-10 18:54:23,4934.3,Buch PLC,5422,Kavali,USD,Visa,08/30,0,1,2,In-Person,Mobile
6098,2022-02-15 23:39:02,3545.22,Dua Group,6115,Sirsa,INR,Visa,04/27,12,1,,In-Person,Tablet
6099,2023-07-17 17:12:39,4794.9,Chakraborty-Kade,8216,Alwar,EUR,Visa,12/32,5,0,,Online,Tablet
6100,2022-03-05 22:51:38,3325.32,Koshy-Mand,9203,Surat,INR,Visa,12/23,5,1,,Online,Mobile
6101,2020-05-28 19:13:48,289.27,Ghose Ltd,7158,Ajmer,USD,MasterCard,11/25,12,1,,Online,Mobile
6102,2021-06-17 20:09:03,3128.8,Barad-Sekhon,6453,Khammam,EUR,Visa,07/32,12,1,,In-Person,Desktop
6103,2022-02-16 00:46:00,4780.03,"Badami, Gara and Bera",2663,Shimoga,EUR,American Express,08/28,5,1,1,In-Person,Desktop
6104,2021-04-15 07:00:23,4590.35,Dani and Sons,3093,Jhansi,EUR,American Express,10/29,5,1,1,In-Person,Desktop
6105,2022-02-25 02:40:04,1320.92,Mammen-Sengupta,3428,Machilipatnam,EUR,American Express,04/31,5,0,,In-Person,Tablet
6106,2021-03-02 21:50:49,3694.61,"Salvi, Kade and Biswas",8001,Bilaspur,USD,Visa,05/32,12,1,3 or more,In-Person,Tablet
6107,2020-09-12 02:56:07,2388.71,"Bhatt, Bahri and Iyer",4218,Raurkela Industrial Township,EUR,American Express,09/31,0,1,2,Online,Desktop
6108,2020-10-13 10:52:52,2928.26,"Mahal, Arora and Yogi",6378,Tiruchirappalli,INR,Visa,09/28,5,0,2,Online,Tablet
6109,2022-11-11 23:22:51,2829.16,Sule-Vig,6314,Jaipur,EUR,American Express,08/33,0,1,3 or more,Online,Desktop
6110,2022-09-20 10:46:15,3432.92,"Bhardwaj, Rout and Kashyap",7232,Bangalore,EUR,American Express,02/25,12,0,3 or more,Online,Tablet
6111,2021-03-16 17:54:18,2970.62,"Kala, Kurian and Saini",2265,Patiala,INR,American Express,02/30,5,0,1,Online,Mobile
6112,2023-05-24 12:42:41,2318.2,Kurian Group,1170,Dehri,EUR,MasterCard,02/30,5,1,,In-Person,Desktop
6113,2022-01-21 12:59:06,219.88,Balakrishnan-Upadhyay,3804,Erode,EUR,MasterCard,04/27,0,1,3 or more,In-Person,Mobile
6114,2022-07-23 22:27:23,3836.95,"Divan, Barad and Savant",1985,Amaravati,EUR,MasterCard,12/25,5,1,3 or more,Online,Tablet
6115,2020-01-15 14:22:24,4937.93,Tara Ltd,5379,Jalna,EUR,MasterCard,11/27,5,0,1,Online,Mobile
6116,2020-02-08 10:53:50,4052.8,"Bava, Das and Bhatti",4913,Thiruvananthapuram,INR,American Express,08/28,12,1,,In-Person,Desktop
6117,2021-06-12 08:16:24,1651.78,Dutta-Goda,8787,Muzaffarpur,INR,American Express,05/32,5,1,3 or more,Online,Desktop
6118,2021-03-24 19:02:44,308.13,Kohli Ltd,6770,Raebareli,USD,American Express,03/32,12,0,3 or more,In-Person,Tablet
6119,2022-08-15 20:52:00,1868.83,Jhaveri-Lad,3194,Ajmer,EUR,MasterCard,09/30,12,1,1,In-Person,Mobile
6120,2023-04-16 10:05:01,4969.26,Sampath Group,5345,Tumkur,INR,MasterCard,05/26,12,0,3 or more,In-Person,Desktop
6121,2023-05-27 19:10:10,110.81,Dugar Group,1013,Tirunelveli,INR,Visa,05/27,12,0,,In-Person,Mobile
6122,2023-01-19 10:56:51,3574.0,"Desai, Dugar and Korpal",1349,Farrukhabad,USD,Visa,09/27,0,1,1,In-Person,Desktop
6123,2023-05-06 07:19:27,2592.53,Dayal Inc,1816,Coimbatore,EUR,American Express,09/31,0,1,,Online,Tablet
6124,2022-11-19 22:39:43,1873.05,Ganguly-Kumer,6614,Morbi,INR,Visa,02/31,0,0,1,In-Person,Desktop
6125,2020-08-04 19:04:32,4895.19,Wali-Andra,7809,Nanded,EUR,Visa,06/30,5,1,3 or more,In-Person,Tablet
6126,2021-08-18 19:15:58,4837.03,Kurian Ltd,1716,Thrissur,USD,American Express,08/27,5,0,1,Online,Desktop
6127,2021-08-21 12:24:38,1526.5,"Chandran, Sabharwal and Deshpande",1320,Dehradun,INR,American Express,10/25,0,1,,In-Person,Mobile
6128,2022-01-08 09:37:16,3709.0,Loyal Group,5363,Bathinda,USD,Visa,06/25,12,1,,Online,Tablet
6129,2023-06-22 21:04:29,2654.74,Varughese and Sons,4577,Siwan,EUR,Visa,06/24,12,0,,In-Person,Tablet
6130,2021-02-22 07:22:11,4145.82,"Borah, Subramaniam and Doshi",4662,Dibrugarh,INR,Visa,03/31,5,1,2,In-Person,Desktop
6131,2023-05-16 17:46:08,2666.41,"Divan, Bhatti and Mander",4861,Giridih,INR,Visa,05/31,0,1,,In-Person,Mobile
6132,2023-02-12 22:32:05,1267.94,"Jain, Shan and Amble",2313,Proddatur,INR,MasterCard,08/31,12,0,1,Online,Mobile
6133,2022-07-01 10:12:20,2603.93,Varghese-Sahni,5314,Moradabad,USD,MasterCard,03/24,5,0,1,In-Person,Tablet
6134,2021-05-08 23:43:07,1199.98,Deol-Bhasin,4877,New Delhi,INR,American Express,05/24,12,0,,Online,Desktop
6135,2020-03-16 06:58:00,3227.04,Batta-Khurana,4985,Jhansi,INR,MasterCard,10/31,0,0,,In-Person,Tablet
6136,2023-06-18 23:15:34,2051.23,Chakrabarti-Dada,2217,Kakinada,USD,American Express,07/28,12,0,2,In-Person,Desktop
6137,2021-11-06 08:20:11,3890.59,Tak-Bala,1381,Nashik,USD,Visa,04/24,0,0,1,Online,Desktop
6138,2020-02-06 13:28:23,4716.96,Krish Inc,6526,Bangalore,USD,American Express,04/27,0,1,1,In-Person,Desktop
6139,2023-07-29 23:45:03,2721.81,Varghese-Comar,8189,Patna,USD,Visa,09/33,0,1,,Online,Mobile
6140,2022-09-05 12:37:24,4190.75,Sabharwal-Agarwal,5658,Danapur,USD,MasterCard,09/25,12,0,1,In-Person,Mobile
6141,2022-01-18 13:06:22,1831.78,"Dixit, Salvi and Sahni",3223,Rohtak,EUR,American Express,02/26,5,1,,In-Person,Desktop
6142,2023-03-21 14:10:38,275.14,Karpe and Sons,1123,Sambalpur,INR,Visa,03/27,12,0,,In-Person,Desktop
6143,2020-08-28 09:59:34,3455.1,"Solanki, Dhaliwal and Kanda",5851,Bhiwani,INR,MasterCard,02/26,5,1,1,Online,Mobile
6144,2022-06-29 10:23:11,2079.93,"Venkatesh, Kalita and Verma",7083,Ghaziabad,INR,MasterCard,01/29,0,0,,Online,Desktop
6145,2021-10-30 10:37:16,3643.47,Shere-Keer,4573,Kavali,USD,MasterCard,09/31,5,0,3 or more,In-Person,Desktop
6146,2021-10-28 23:22:17,2473.28,"Edwin, Sodhi and Ganesan",8356,Dindigul,USD,American Express,01/33,12,0,3 or more,Online,Tablet
6147,2023-01-12 20:07:13,789.85,Singh and Sons,6545,Pali,EUR,Visa,12/31,12,0,1,Online,Desktop
6148,2021-11-30 22:22:17,662.86,"Bhatti, Khurana and Barman",5418,Darbhanga,EUR,MasterCard,01/25,5,0,,In-Person,Mobile
6149,2022-10-06 01:40:53,3398.1,Master-Hegde,1813,Udaipur,INR,American Express,08/26,12,0,,Online,Mobile
6150,2021-11-24 01:05:32,3106.79,Saran and Sons,4701,Gandhinagar,USD,MasterCard,02/30,12,0,1,In-Person,Desktop
6151,2023-02-16 08:59:40,1122.55,Krishna Ltd,7899,Katni,USD,Visa,01/33,0,1,3 or more,In-Person,Tablet
6152,2023-08-01 05:24:59,1964.84,"Madan, Sekhon and Bhargava",8095,Haridwar,EUR,MasterCard,05/33,12,0,3 or more,Online,Tablet
6153,2020-07-09 05:54:59,3659.16,Mandal Inc,4995,Fatehpur,EUR,American Express,01/24,0,1,,Online,Desktop
6154,2022-09-09 18:18:07,4014.73,Buch-Halder,7861,Raipur,USD,MasterCard,06/33,12,0,1,Online,Mobile
6155,2021-05-23 08:36:51,4410.74,"Batta, Apte and Tella",8433,Guwahati,INR,Visa,10/26,0,0,,Online,Tablet
6156,2022-06-24 06:37:13,1749.22,Soni and Sons,7539,South Dumdum,INR,American Express,09/30,12,0,,In-Person,Desktop
6157,2023-08-04 11:33:15,1467.02,Sundaram-Kar,7606,Deoghar,EUR,Visa,10/25,5,1,,In-Person,Mobile
6158,2023-08-19 07:47:22,1714.47,Hayre-Tiwari,5543,Eluru,INR,MasterCard,01/25,5,0,2,Online,Desktop
6159,2020-08-12 21:31:38,2292.59,Gara Group,8024,Bahraich,EUR,Visa,09/24,0,1,,In-Person,Desktop
6160,2021-06-04 19:04:16,4321.45,Tank LLC,8925,Amritsar,EUR,MasterCard,08/26,0,0,2,Online,Tablet
6161,2021-12-29 04:45:20,401.9,Anand and Sons,4584,Belgaum,EUR,MasterCard,09/24,0,0,3 or more,In-Person,Desktop
6162,2020-04-03 14:54:33,92.37,Gour LLC,5153,Buxar,EUR,Visa,12/30,0,1,2,In-Person,Mobile
6163,2023-05-21 06:02:30,4829.91,Dayal LLC,9003,Berhampur,INR,Visa,11/32,0,0,1,Online,Desktop
6164,2021-05-20 20:29:25,3027.99,"Bera, Handa and Sharaf",9593,Jalgaon,EUR,Visa,06/30,5,0,2,Online,Desktop
6165,2021-07-12 03:53:39,1318.99,Bera-Tella,5551,Loni,EUR,American Express,01/31,0,0,3 or more,Online,Tablet
6166,2023-09-05 23:03:34,2563.98,Dube-Gupta,4475,Etawah,INR,American Express,07/29,12,1,1,Online,Desktop
6167,2022-11-25 22:18:28,1621.05,"Buch, Bora and Sachdev",9617,Kochi,USD,American Express,09/32,12,1,,Online,Mobile
6168,2023-10-05 19:44:33,1958.84,"Kata, Shankar and Chandran",4017,Karawal Nagar,INR,MasterCard,11/32,12,0,1,Online,Desktop
6169,2021-10-05 19:36:15,4715.08,Hegde-Verma,9510,South Dumdum,USD,American Express,08/30,12,1,,In-Person,Tablet
6170,2022-12-15 22:06:10,579.84,Gara-Singh,9839,Silchar,INR,MasterCard,01/26,0,0,2,In-Person,Desktop
6171,2022-02-28 18:38:06,1680.7,Iyengar LLC,5742,Tirunelveli,USD,Visa,05/26,5,0,1,Online,Mobile
6172,2020-02-13 15:28:49,4992.3,Keer-Sood,9428,Pali,EUR,MasterCard,03/28,5,1,1,In-Person,Mobile
6173,2022-06-20 13:59:10,4053.17,Krish-Balakrishnan,6969,Jabalpur,EUR,American Express,10/30,12,0,2,Online,Mobile
6174,2023-03-26 17:02:20,3475.92,Dutt and Sons,4874,Vellore,USD,American Express,08/29,5,0,3 or more,Online,Tablet
6175,2021-01-17 12:27:04,4035.07,Amble-Raj,8626,Faridabad,EUR,Visa,08/27,12,0,,Online,Mobile
6176,2022-07-29 00:59:25,3277.24,Acharya PLC,6584,Berhampore,EUR,Visa,10/25,5,0,2,In-Person,Mobile
6177,2023-04-02 13:57:06,4562.56,Kapoor-Kala,4903,Kamarhati,INR,Visa,11/25,0,0,1,Online,Desktop
6178,2020-04-15 06:35:43,1027.56,Ganesan-Karpe,4201,Singrauli,INR,MasterCard,01/28,12,0,2,Online,Mobile
6179,2020-09-22 10:23:38,2700.68,Chokshi-Agarwal,9191,Alwar,USD,MasterCard,02/33,5,0,3 or more,Online,Desktop
6180,2022-03-14 22:26:34,3235.29,"Sachdeva, Bains and Gupta",8982,Bahraich,USD,MasterCard,03/30,0,0,3 or more,In-Person,Mobile
6181,2022-02-15 01:01:23,1650.83,Shenoy-Bir,2526,Chapra,EUR,Visa,12/32,12,1,3 or more,In-Person,Mobile
6182,2023-02-11 11:54:48,2426.97,Mallick Group,2864,Raipur,USD,American Express,12/26,0,1,,In-Person,Desktop
6183,2020-11-13 16:55:37,1082.71,Srinivas and Sons,3541,Bongaigaon,INR,Visa,06/28,0,0,2,Online,Desktop
6184,2020-12-13 11:33:25,1469.34,Kapur-Madan,3863,Morena,INR,Visa,06/26,5,0,2,In-Person,Desktop
6185,2023-05-04 21:37:31,2528.03,Swamy-Rout,4319,Sikar,EUR,MasterCard,10/24,0,0,3 or more,In-Person,Desktop
6186,2023-07-10 07:08:52,4421.65,Loke PLC,8256,Bulandshahr,USD,American Express,12/26,12,0,2,Online,Desktop
6187,2022-12-15 02:19:36,1482.69,Mammen Ltd,6550,Bijapur,INR,MasterCard,09/24,5,0,3 or more,Online,Desktop
6188,2020-12-02 20:56:54,2836.12,Sarma Group,7128,Jamalpur,EUR,MasterCard,06/26,0,1,1,Online,Tablet
6189,2021-02-08 17:33:27,1054.13,"Ganesh, Bajwa and Vohra",3429,Pune,USD,MasterCard,01/33,0,1,1,Online,Tablet
6190,2021-08-02 20:01:12,97.22,Chakraborty-Shukla,8963,Hapur,EUR,MasterCard,11/27,12,0,1,In-Person,Desktop
